no,agency,corp_name,year,designation_type,industry,ghg_tco2eq,energy_tj,verifier,remark
410,산업통상자원부,고려용접봉 주식회사,2023,사업장,기계,17335.0,357.0,㈜한국품질보증원,
411,환경부,고려제강(주),2023,사업장,1차 철강 제조업,86141.0,1761.0,한국생산성본부인증원(주),
412,산업통상자원부,고려특수선재(주),2023,사업장,철강,21737.0,453.0,한국생산성본부인증원(주),
413,산업통상자원부,고려특수선재(주),2023,사업장,철강,21737.0,453.0,한국생산성본부인증원(주),
414,산업통상자원부,고성그린파워 주식회사,2023,업체,발전에너지,10340097.0,115173.0,로이드인증원㈜,
415,산업통상자원부,고성그린파워 주식회사,2023,업체,발전에너지,10340097.0,115173.0,로이드인증원㈜,
416,환경부,고양시,2023,업체,폐기물 처리업,162848.0,1185.0,㈜한국품질보증원,
417,환경부,공주시,2023,사업장,폐기물,16946.0,42.0,(재)한국품질재단,
418,환경부,공주시,2023,사업장,폐기물,16946.0,42.0,(재)한국품질재단,
419,환경부,공항철도(주),2023,사업장,육상 여객 운송업,57970.0,1208.0,대일이엔씨기술(주),
420,환경부,과천시,2023,사업장,폐기물,19106.0,100.0,(재)한국화학융합시험연구원,
421,환경부,과천시,2023,사업장,폐기물,19106.0,100.0,(재)한국화학융합시험연구원,
422,환경부,광명시,2023,사업장,폐기물 처리업,69857.0,327.0,㈜한국품질보증원,
423,환경부,광양시,2023,사업장,폐기물 처리업,35256.0,27.0,㈜한국품질보증원,
424,환경부,광양시,2023,사업장,폐기물 처리업,35256.0,27.0,㈜한국품질보증원,
425,국토교통부,광주과학기술원,2023,사업장,건물,24196.0,500.0,한국표준협회,
426,국토교통부,광주과학기술원,2023,사업장,건물,24196.0,500.0,한국표준협회,
427,환경부,광주광역시,2023,업체,폐기물 처리업,176200.0,1668.0,(재)한국품질재단,
428,국토교통부,광주광역시도시철도공사,2023,사업장,교통(철도),18466.0,385.0,한국표준협회,
429,국토교통부,광주광역시도시철도공사,2023,사업장,교통(철도),18466.0,385.0,한국표준협회,
430,환경부,광진산업(주),2023,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",62963.0,172.0,한국생산성본부인증원(주),
431,환경부,괴산군,2023,사업장,폐기물,18461.0,117.0,대일이엔씨기술(주),
432,환경부,괴산군,2023,사업장,폐기물,18461.0,117.0,대일이엔씨기술(주),
433,환경부,구리시,2023,사업장,폐기물 처리업,56022.0,926.0,㈜한국품질보증원,
434,환경부,구미시,2023,업체,폐기물 처리업,130569.0,1147.0,㈜한국품질보증원,
435,환경부,국도화학(주),2023,사업장,합성고무 및 플라스틱 물질 제조업,55575.0,1963.0,로이드인증원㈜,
436,환경부,국립대학법인 서울대학교,2023,업체,고등 교육기관,146338.0,3014.0,(재)한국품질재단,
437,국토교통부,국립암센터,2023,사업장,건물,20580.0,435.0,(주)한국경영인증원,
438,국토교통부,국립암센터,2023,사업장,건물,20580.0,435.0,(주)한국경영인증원,
439,국토교통부,국방과학연구소,2023,사업장,건물,22746.0,469.0,(재)한국품질재단,
440,국토교통부,국방과학연구소,2023,사업장,건물,22746.0,469.0,(재)한국품질재단,
441,환경부,국일제지(주),2023,사업장,"펄프, 종이 및 판지 제조업",32845.0,808.0,(주)한국경영인증원,
442,국토교통부,국회사무처,2023,사업장,건물,22257.0,467.0,한국표준협회,
443,국토교통부,국회사무처,2023,사업장,건물,22257.0,467.0,한국표준협회,
444,환경부,군산시,2023,사업장,폐기물 처리업,99702.0,467.0,㈜한국품질보증원,
445,환경부,군포시,2023,사업장,폐기물 처리업,50966.0,398.0,㈜한국품질보증원,
446,산업통상자원부,그린에어 주식회사,2023,업체,석유화학,578205.0,11993.0,로이드인증원㈜,
447,산업통상자원부,그린에어 주식회사,2023,업체,석유화학,578205.0,11993.0,로이드인증원㈜,
448,환경부,그린케미칼 주식회사,2023,사업장,기초 화학물질 제조업,56357.0,1143.0,한국가스안전공사,
449,산업통상자원부,금강공업(주),2023,사업장,비철금속,13663.0,235.0,(주)한국경영인증원,
450,산업통상자원부,금강공업(주),2023,사업장,비철금속,13663.0,235.0,(주)한국경영인증원,
451,해양수산부,금진해운(주),2023,사업장,교통(해운),18247.0,252.0,㈜디엔브이비즈니스어슈어런스코리아,
452,해양수산부,금진해운(주),2023,사업장,교통(해운),18247.0,252.0,㈜디엔브이비즈니스어슈어런스코리아,
453,환경부,금호고속(주),2023,업체,육상 여객 운송업,6139.0,127.0,(주)한국경영인증원,
454,환경부,금호미쓰이화학 주식회사,2023,사업장,기초 화학물질 제조업,105205.0,1951.0,(재)한국품질재단,
455,환경부,금호석유화학 주식회사,2023,업체,합성고무 및 플라스틱 물질 제조업,3319747.0,40783.0,한국표준협회,
456,환경부,금호익스프레스 주식회사,2023,업체,육상 여객 운송업,97270.0,1397.0,(주)한국경영인증원,
457,환경부,금호타이어(주),2023,업체,고무제품 제조업,257548.0,5256.0,지속가능인증원주식회사,
458,환경부,금호폴리켐주식회사,2023,업체,합성고무 및 플라스틱 물질 제조업,292044.0,4904.0,(재)한국품질재단,
459,환경부,금호피앤비화학 주식회사,2023,업체,기초 화학물질 제조업,803393.0,10903.0,로이드인증원㈜,
460,환경부,기아(주),2023,업체,자동차용 엔진 및 자동차 제조업,699068.0,14280.0,로이드인증원㈜,
461,국토교통부,기초과학연구원,2023,사업장,건물,25326.0,527.0,한국표준협회,
462,국토교통부,기초과학연구원,2023,사업장,건물,25326.0,527.0,한국표준협회,
463,환경부,김천시,2023,사업장,"하수, 폐수 및 분뇨 처리업",42955.0,298.0,㈜한국품질보증원,
464,환경부,김천에너지서비스주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",681825.0,7904.0,한국표준협회,
465,환경부,김포시,2023,사업장,폐기물 처리업,66980.0,573.0,한국표준협회,
466,환경부,김포운수(주),2023,사업장,육상 여객 운송업,16734.0,308.0,(주)한국경영인증원,
467,환경부,김해시,2023,사업장,폐기물 처리업,129001.0,1291.0,(재)한국품질재단,
468,환경부,깨끗한나라 주식회사,2023,업체,"펄프, 종이 및 판지 제조업",340694.0,4343.0,(재)한국품질재단,
469,환경부,나래에너지서비스 주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",1546862.0,30787.0,대일이엔씨기술(주),
470,환경부,나투라페이퍼 주식회사,2023,업체,"펄프, 종이 및 판지 제조업",167768.0,1230.0,한국표준협회,
471,환경부,남강제지(주),2023,사업장,"펄프, 종이 및 판지 제조업",27040.0,230.0,(재)한국품질재단,
472,환경부,남양금속주식회사,2023,사업장,"구조용 금속제품, 탱크 및 증기발생기 제조업",96857.0,1797.0,(재)한국화학융합시험연구원,
473,환경부,남양유업(주),2023,사업장,낙농제품 및 식용 빙과류 제조업,80029.0,1879.0,로이드인증원㈜,
474,환경부,남양주시,2023,업체,폐기물,76672.0,1091.0,(재)한국품질재단,
475,환경부,남양주시,2023,업체,폐기물,76672.0,1091.0,(재)한국품질재단,
476,환경부,남해화학(주),2023,사업장,"비료, 농약 및 살균ㆍ살충제 제조업",75805.0,1240.0,대일이엔씨기술(주),
477,환경부,내포그린에너지(주),2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",699331.0,13982.0,대일이엔씨기술(주),
478,환경부,내포그린에너지(주),2023,사업장,"증기, 냉ㆍ온수 및 공기 조절 공급업",699331.0,13982.0,대일이엔씨기술(주),
479,환경부,네이버 주식회사,2023,사업장,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",89530.0,1866.0,한국표준협회,
480,환경부,네이처이앤티(주),2023,업체,폐기물 처리업,204996.0,323.0,(주)비에스아이그룹코리아,
481,환경부,넥센타이어(주),2023,업체,고무제품 제조업,215924.0,4334.0,(주)한국경영인증원,
482,환경부,노벨리스코리아 주식회사,2023,업체,1차 비철금속 제조업,281811.0,5652.0,(주)한국경영인증원,
483,산업통상자원부,노을그린에너지 주식회사,2023,사업장,발전에너지,21018.0,4.0,(주)한국경영인증원,
484,산업통상자원부,노을그린에너지 주식회사,2023,업체,발전에너지,21018.0,4.0,(주)한국경영인증원,
485,환경부,녹십자,2023,사업장,의약품 제조업,64802.0,1593.0,(재)한국품질재단,
486,환경부,논산시,2023,사업장,폐기물,26266.0,94.0,㈜한국품질보증원,
487,환경부,논산시,2023,사업장,폐기물,26266.0,94.0,㈜한국품질보증원,
488,국토교통부,농협은행 주식회사,2023,업체,건물,94231.0,1421.0,한국표준협회,
489,국토교통부,농협은행 주식회사,2023,업체,건물,94231.0,1421.0,한국표준협회,
490,환경부,능원금속공업 주식회사,2023,사업장,1차 비철금속 제조업,22988.0,474.0,(주)한국경영인증원,
491,환경부,담우물산(주),2023,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",60182.0,194.0,(주)한국경영인증원,
492,환경부,당진시 자원순환센터,2023,사업장,지정외 폐기물처리업 등,13541.0,93.0,한국표준협회,
493,환경부,당진시 자원순환센터,2023,사업장,지정외 폐기물처리업 등,13541.0,93.0,한국표준협회,
494,환경부,대구광역시,2023,업체,폐기물 처리업,471453.0,4941.0,㈜한국품질보증원,
495,환경부,대구교통공사,2023,사업장,육상 여객 운송업,98011.0,2045.0,(주)한국경영인증원,
496,환경부,대구그린파워(주),2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",633469.0,12594.0,(주)한국경영인증원,
497,환경부,대구염색산업단지관리공단,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",610371.0,6947.0,(주)한국경영인증원,
498,환경부,대구텍 유한책임회사,2023,사업장,1차 비철금속 제조업,,,한국표준협회,비공개 결정
499,환경부,대덕전자 주식회사,2023,사업장,전자 부품 제조업,137216.0,2808.0,한국표준협회,
500,환경부,대동금속(주),2023,사업장,금속 주조업,39699.0,763.0,(주)한국경영인증원,
501,환경부,대동산업주식회사,2023,사업장,"내화, 비내화 요업제품 제조업",23757.0,383.0,(주)한국경영인증원,
502,환경부,대상 주식회사,2023,업체,"곡물 가공품, 전분 및 전분제품 제조업",432367.0,9437.0,한국표준협회,
503,환경부,대성엠디아이(주),2023,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",164999.0,809.0,(주)한국경영인증원,
504,환경부,대성지엠텍(주),2023,업체,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",130338.0,346.0,(주)한국경영인증원,
505,산업통상자원부,대신염직공업(주),2023,사업장,섬유,12234.0,202.0,(주)한국경영인증원,
506,산업통상자원부,대신염직공업(주),2023,사업장,섬유,12234.0,202.0,(주)한국경영인증원,
507,환경부,대신정기화물자동차(주),2023,사업장,도로 화물 운송업,46588.0,663.0,한국표준협회,
508,환경부,대양제지공업(주),2023,업체,"펄프, 종이 및 판지 제조업",66299.0,779.0,한국표준협회,
509,산업통상자원부,대용산업,2023,사업장,기계,18011.0,371.0,한국표준협회,
510,산업통상자원부,대용산업,2023,사업장,기계,18011.0,371.0,한국표준협회,
511,환경부,대원강업(주),2023,사업장,자동차 신품 부품 제조업,49563.0,1007.0,로이드인증원㈜,
512,산업통상자원부,대원화성(주),2023,사업장,석유화학,11416.0,204.0,한국표준협회,
513,산업통상자원부,대원화성(주),2023,사업장,석유화학,11416.0,204.0,한국표준협회,
514,환경부,대일개발 주식회사,2023,사업장,폐기물 처리업,54209.0,154.0,로이드인증원㈜,
515,환경부,대전광역시,2023,업체,폐기물 처리업,367886.0,3104.0,한국표준협회,
516,국토교통부,대전교통공사,2023,사업장,교통(철도),18492.0,378.0,(주)신화엔지니어링종합건축사사무소,
517,국토교통부,대전교통공사,2023,사업장,교통(철도),18492.0,378.0,(주)신화엔지니어링종합건축사사무소,
518,환경부,대전열병합발전주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",155711.0,3108.0,한국표준협회,
519,농림축산식품부,대전충남양돈농협 포크빌축산물공판장,2023,사업장,식료품 제조업,16100.0,331.0,㈜한국품질보증원,
520,농림축산식품부,대전충남양돈농협 포크빌축산물공판장,2023,사업장,식료품 제조업,16100.0,331.0,㈜한국품질보증원,
521,산업통상자원부,대창단조(주),2023,사업장,기계,11116.0,230.0,(주)한국경영인증원,
522,산업통상자원부,대창단조(주),2023,사업장,기계,11116.0,230.0,(주)한국경영인증원,
523,환경부,대창운수(주),2023,사업장,육상 여객 운송업,22778.0,427.0,한국표준협회,
524,산업통상자원부,대한광통신 주식회사,2023,사업장,전기전자,18566.0,385.0,(주)한국경영인증원,
525,산업통상자원부,대한광통신 주식회사,2023,사업장,전기전자,18566.0,385.0,(주)한국경영인증원,
526,환경부,대한방직(주),2023,사업장,"섬유제품 염색, 정리 및 마무리 가공업",26539.0,418.0,한국표준협회,
527,농림축산식품부,대한사료(주),2023,사업장,식료품 제조업,12429.0,254.0,대일이엔씨기술(주),
528,농림축산식품부,대한사료(주),2023,사업장,식료품 제조업,12429.0,254.0,대일이엔씨기술(주),
529,환경부,대한석탄공사,2023,업체,석탄 광업,108520.0,678.0,한국생산성본부인증원(주),
530,산업통상자원부,대한소결금속(주),2023,사업장,자동차,19210.0,392.0,로이드인증원㈜,
531,산업통상자원부,대한소결금속(주),2023,사업장,자동차,19210.0,392.0,로이드인증원㈜,
532,환경부,대한슬래그 주식회사,2023,사업장,기타 비금속 광물제품 제조업,34046.0,617.0,한국표준협회,
533,환경부,대한시멘트주식회사,2023,사업장,"시멘트, 석회, 플라스터 및 그 외 제품 제조업",63504.0,1154.0,한국표준협회,
534,산업통상자원부,대한약품공업(주),2023,사업장,석유화학,25733.0,434.0,(주)한국경영인증원,
535,산업통상자원부,대한약품공업(주),2023,사업장,석유화학,25733.0,434.0,(주)한국경영인증원,
536,환경부,대한유화 주식회사,2023,업체,기초 화학물질 제조업,1663032.0,33790.0,한국가스안전공사,
537,환경부,대한전선 주식회사,2023,사업장,절연선 및 케이블 제조업,44892.0,906.0,(주)한국경영인증원,
538,환경부,대한제강(주),2023,업체,1차 철강 제조업,313245.0,5618.0,한국표준협회,
539,환경부,대한제당 주식회사,2023,사업장,기타 식품 제조업,64235.0,1282.0,㈜한국품질보증원,
540,농림축산식품부,대한제분(주),2023,사업장,식료품 제조업,20921.0,436.0,대일이엔씨기술(주),
541,농림축산식품부,대한제분(주),2023,사업장,식료품 제조업,20921.0,436.0,대일이엔씨기술(주),
542,환경부,대한제지주식회사,2023,업체,"펄프, 종이 및 판지 제조업",202055.0,2483.0,한국표준협회,
543,환경부,대한조선주식회사,2023,사업장,선박 및 보트 건조업,24100.0,392.0,(주)한국경영인증원,
544,환경부,대한조선주식회사,2023,사업장,선박 및 보트 건조업,24100.0,392.0,(주)한국경영인증원,
545,환경부,대한항공,2023,업체,항공 여객 운송업,416509.0,6355.0,㈜디엔브이비즈니스어슈어런스코리아,
546,환경부,대한화섬(주),2023,사업장,화학섬유 제조업,50616.0,1088.0,한국표준협회,
547,산업통상자원부,더블유스코프코리아(주),2023,사업장,석유화학,26317.0,1024.0,㈜한국품질보증원,
548,산업통상자원부,더블유스코프코리아(주),2023,사업장,석유화학,26317.0,1024.0,㈜한국품질보증원,
549,환경부,더블유씨피 주식회사,2023,사업장,플라스틱 제품 제조업,88429.0,1836.0,한국표준협회,
550,환경부,도레이배터리세퍼레이터필름 한국유한회사,2023,사업장,일차전지 및 축전지 제조업,116512.0,2376.0,(주)비에스아이그룹코리아,
551,환경부,도레이비에스에프코팅한국 유한회사,2023,사업장,일차전지 및 축전지 제조업,117265.0,536.0,㈜디엔브이비즈니스어슈어런스코리아,
552,환경부,도레이첨단소재 주식회사,2023,업체,합성고무 및 플라스틱 물질 제조업,626486.0,12578.0,(주)비에스아이그룹코리아,
553,환경부,도명특송(주),2023,사업장,도로 화물 운송업,19598.0,278.0,한국표준협회,
554,환경부,동국산업(주),2023,사업장,1차 철강 제조업,37613.0,763.0,한국표준협회,
555,환경부,동국씨엠 주식회사,2023,업체,1차 철강 제조업,284620.0,6151.0,(재)한국품질재단,
556,환경부,동국제강 주식회사,2023,업체,1차 철강 제조업,1490788.0,25541.0,(재)한국품질재단,
557,환경부,동국홀딩스 주식회사,2023,업체,부동산 임대 및 공급업,779.0,15.0,(재)한국품질재단,
558,환경부,동두천드림파워,2023,업체,전기업,2993126.0,59458.0,대일이엔씨기술(주),
559,환경부,동서석유화학 주식회사,2023,업체,기초 화학물질 제조업,363121.0,2088.0,로이드인증원㈜,
560,환경부,동서식품(주),2023,사업장,기타 식품 제조업,120429.0,2621.0,(재)한국품질재단,
561,산업통상자원부,동서페더럴모굴(주),2023,사업장,자동차,19527.0,396.0,(주)비에스아이그룹코리아,
562,산업통상자원부,동서페더럴모굴(주),2023,사업장,자동차,19527.0,396.0,(주)비에스아이그룹코리아,
563,국토교통부,동성교통(주),2023,사업장,교통(여객),14868.0,281.0,(주)한국경영인증원,
564,국토교통부,동성교통(주),2023,사업장,교통(여객),14868.0,281.0,(주)한국경영인증원,
565,국토교통부,동성화물자동차(주),2023,사업장,교통(화물),14890.0,211.0,(주)한국경영인증원,
566,국토교통부,동성화물자동차(주),2023,사업장,교통(화물),14890.0,211.0,(주)한국경영인증원,
567,산업통상자원부,동성화학공업(주),2023,사업장,석유화학,11435.0,233.0,한국표준협회,
568,산업통상자원부,동성화학공업(주),2023,사업장,석유화학,11435.0,233.0,한국표준협회,
569,국토교통부,동아운수(주),2023,사업장,교통(여객),16296.0,307.0,(주)한국경영인증원,
570,국토교통부,동아운수(주),2023,사업장,교통(여객),16296.0,307.0,(주)한국경영인증원,
571,산업통상자원부,동양산업(주),2023,사업장,자동차,14643.0,304.0,(주)한국경영인증원,
572,산업통상자원부,동양산업(주) 성산지점,2023,사업장,자동차,14643.0,304.0,(주)한국경영인증원,
573,환경부,동양피스톤(주),2023,사업장,자동차 신품 부품 제조업,26794.0,551.0,(주)한국경영인증원,
574,환경부,동우화인켐주식회사,2023,업체,사진장비 및 광학 기기 제조업,308750.0,5506.0,(재)한국품질재단,
575,환경부,동원로엑스(주),2023,사업장,도로 화물 운송업,54923.0,890.0,한국표준협회,
576,환경부,동원시스템즈(주),2023,업체,유리 및 유리제품 제조업,261349.0,4573.0,(재)한국품질재단,
577,환경부,동원페이퍼(주),2023,사업장,"펄프, 종이 및 판지 제조업",98474.0,1452.0,㈜한국품질보증원,
578,산업통상자원부,동은단조(주),2023,사업장,기계,34912.0,723.0,㈜한국품질보증원,
579,산업통상자원부,동은단조(주),2023,사업장,기계,34912.0,723.0,㈜한국품질보증원,
580,환경부,동일산업주식회사,2023,업체,1차 철강 제조업,251779.0,3053.0,한국표준협회,
581,산업통상자원부,동일알루미늄(주),2023,사업장,비철금속,19456.0,404.0,한국표준협회,
582,산업통상자원부,동일알루미늄(주),2023,사업장,비철금속,19456.0,404.0,한국표준협회,
583,산업통상자원부,동일제강(주),2023,사업장,철강,23803.0,443.0,한국표준협회,
584,산업통상자원부,동일제강(주),2023,사업장,철강,23803.0,443.0,한국표준협회,
585,환경부,동일팩키지(주),2023,사업장,"펄프, 종이 및 판지 제조업",48702.0,412.0,(재)한국품질재단,
586,환경부,동해시,2023,사업장,폐기물,20090.0,7.0,(재)한국품질재단,
587,환경부,동해시,2023,사업장,폐기물,20090.0,7.0,(재)한국품질재단,
588,환경부,동화기업(주),2023,사업장,나무제품 제조업,144231.0,2823.0,한국표준협회,
589,산업통상자원부,동화지앤피 주식회사,2023,사업장,유리,21788.0,339.0,(재)한국화학융합시험연구원,
590,산업통상자원부,동화지앤피 주식회사,2023,사업장,유리,21788.0,339.0,(재)한국화학융합시험연구원,
591,환경부,동희오토(주),2023,사업장,자동차용 엔진 및 자동차 제조업,40414.0,813.0,(주)한국경영인증원,
592,환경부,두산에너빌리티(주),2023,업체,1차 철강 제조업,246289.0,4679.0,(재)한국품질재단,
593,환경부,두원중공업(주),2023,사업장,일반 목적용 기계 제조업,24728.0,509.0,(주)신화엔지니어링종합건축사사무소,
594,환경부,디아이지에어가스 주식회사,2023,업체,기초 화학물질 제조업,827109.0,17231.0,㈜한국품질보증원,
595,환경부,디에스파워 주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",1053003.0,20924.0,(주)한국경영인증원,
596,환경부,디엘 주식회사,2023,업체,합성고무 및 플라스틱 물질 제조업,55.0,1.0,한국가스안전공사,
597,환경부,디엘모터스(주),2023,사업장,자동차 신품 부품 제조업,55632.0,1142.0,(주)한국경영인증원,
598,환경부,디엘에프엔씨 주식회사,2023,사업장,플라스틱 제품 제조업,21155.0,438.0,한국가스안전공사,
599,국토교통부,디엘이앤씨(주),2023,업체,건설,55085.0,1048.0,한국표준협회,
600,국토교통부,디엘이앤씨(주),2023,업체,건설,55085.0,1048.0,한국표준협회,
601,환경부,디엘케미칼 주식회사,2023,업체,합성고무 및 플라스틱 물질 제조업,216120.0,4191.0,한국가스안전공사,
602,산업통상자원부,디케이동신(주),2023,사업장,철강,26158.0,492.0,한국표준협회,
603,산업통상자원부,디케이동신(주),2023,사업장,철강,26158.0,492.0,한국표준협회,
604,환경부,람정제주개발 주식회사,2023,사업장,일반 및 생활 숙박시설 운영업,42068.0,833.0,(주)한국경영인증원,
605,국토교통부,롯데관광개발 주식회사,2023,사업장,건물,31890.0,656.0,한국표준협회,
606,국토교통부,롯데관광개발 주식회사,2023,사업장,건물,31890.0,656.0,한국표준협회,
607,환경부,롯데글로벌로지스(주),2023,사업장,도로 화물 운송업,62751.0,1218.0,한국표준협회,
608,환경부,롯데네슬레코리아(주),2023,사업장,기타 식품 제조업,28007.0,835.0,(재)한국품질재단,
609,환경부,롯데물산(주),2023,사업장,부동산 임대 및 공급업,37879.0,754.0,(주)한국경영인증원,
610,환경부,롯데베르살리스엘라스토머스(주),2023,사업장,합성고무 및 플라스틱 물질 제조업,131514.0,2512.0,한국표준협회,
611,환경부,롯데쇼핑 주식회사,2023,업체,종합 소매업,709694.0,14429.0,한국표준협회,
612,환경부,롯데알미늄 주식회사,2023,사업장,기타 금속 가공제품 제조업,69531.0,1376.0,(재)한국품질재단,
613,환경부,롯데에너지머티리얼즈(주),2023,사업장,전자 부품 제조업,107995.0,2336.0,㈜디엔브이비즈니스어슈어런스코리아,
614,환경부,롯데엠시시 주식회사,2023,업체,기초 화학물질 제조업,285846.0,2737.0,한국표준협회,
615,환경부,롯데웰푸드(주),2023,업체,기타 식품 제조업,205393.0,4186.0,(주)한국경영인증원,
616,환경부,롯데이네오스화학 주식회사,2023,업체,기초 화학물질 제조업,249027.0,3527.0,한국표준협회,
617,환경부,롯데정밀화학 주식회사,2023,업체,기초 화학물질 제조업,697615.0,16090.0,로이드인증원㈜,
618,환경부,롯데정보통신(주),2023,사업장,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",116877.0,2440.0,한국표준협회,
619,환경부,롯데칠성음료 주식회사,2023,업체,비알코올 음료 및 얼음 제조업,155177.0,2920.0,(주)한국경영인증원,
620,국토교통부,롯데컬처웍스 주식회사,2023,업체,건물,54758.0,1093.0,한국표준협회,
621,국토교통부,롯데컬처웍스 주식회사,2023,업체,건물,54758.0,1093.0,한국표준협회,
622,환경부,롯데케미칼 주식회사,2023,업체,기초 화학물질 제조업,6158540.0,110395.0,(재)한국품질재단,
623,환경부,르노코리아자동차(주),2023,사업장,자동차용 엔진 및 자동차 제조업,59941.0,1269.0,(주)한국경영인증원,
624,환경부,리뉴랜드경주 주식회사,2023,업체,폐기물 처리업,129260.0,30.0,(재)한국품질재단,"""(주)와이에스텍"" 업체명 변경"
625,환경부,리뉴에너지경기 주식회사,2023,업체,폐기물 처리업,70600.0,323.0,(재)한국품질재단,"""경기환경에너지㈜"" 업체명 변경"
626,환경부,리뉴에너지경북 주식회사,2023,업체,폐기물 처리업,82066.0,184.0,(재)한국품질재단,"""경북환경에너지㈜"" 업체명 변경"
627,환경부,리뉴에너지그린 주식회사,2023,사업장,지정외 폐기물처리업,70929.0,44.0,(재)한국품질재단,
628,환경부,리뉴에너지그린 주식회사,2023,사업장,지정외 폐기물처리업,70929.0,44.0,(재)한국품질재단,
629,환경부,리뉴에너지대원 주식회사,2023,사업장,폐기물 처리업,62241.0,400.0,(재)한국품질재단,
630,환경부,리뉴에너지새한 주식회사,2023,사업장,지정외 폐기물처리업,92214.0,166.0,(재)한국품질재단,
631,환경부,리뉴에너지새한 주식회사,2023,사업장,지정외 폐기물처리업,92214.0,166.0,(재)한국품질재단,
632,환경부,리뉴에너지충북(주),2023,업체,폐기물 처리업,225259.0,221.0,한국표준협회,"""주식회사 클렌코"" 업체명 변경"
633,환경부,리뉴에너지충청(주),2023,사업장,폐기물 처리업,68421.0,107.0,(재)한국품질재단,"""충청환경에너지㈜"" 업체명 변경"
634,환경부,린데코리아 주식회사,2023,업체,기초 화학물질 제조업,929793.0,18745.0,(재)한국품질재단,
635,산업통상자원부,마이크로소프트5673코리아 유한책임회사,2023,사업장,통신,56002.0,1169.0,한국표준협회,
636,산업통상자원부,마이크로소프트5673코리아 유한책임회사,2023,사업장,통신,56002.0,1169.0,한국표준협회,
637,환경부,만호제강(주),2023,사업장,1차 철강 제조업,37251.0,761.0,한국표준협회,
638,환경부,매그나칩반도체(유),2023,업체,반도체 제조업,87962.0,1399.0,(주)비에스아이그룹코리아,
639,환경부,매일유업(주),2023,사업장,낙농제품 및 식용 빙과류 제조업,115995.0,2231.0,(주)한국경영인증원,
640,환경부,명화공업(주),2023,사업장,자동차 신품 부품 제조업,41565.0,850.0,로이드인증원㈜,
641,환경부,목포시,2023,사업장,폐기물 처리업,55978.0,392.0,㈜한국품질보증원,
642,환경부,무림에스피(주),2023,사업장,"펄프, 종이 및 판지 제조업",46913.0,947.0,한국표준협회,
643,환경부,무림파워텍 주식회사,2023,업체,"증기, 냉ㆍ온수 및 공기 조절 공급업",154369.0,2308.0,한국표준협회,
644,환경부,무림페이퍼(주),2023,업체,"펄프, 종이 및 판지 제조업",170955.0,3400.0,한국표준협회,
645,환경부,무림피앤피(주),2023,업체,"펄프, 종이 및 판지 제조업",251659.0,13692.0,한국표준협회,
646,환경부,무안군,2023,사업장,폐기물,18801.0,105.0,㈜한국품질보증원,
647,환경부,무안군,2023,사업장,폐기물,18801.0,105.0,㈜한국품질보증원,
648,산업통상자원부,미래나노텍(주),2023,사업장,전기전자,29938.0,552.0,(주)한국경영인증원,
649,산업통상자원부,미래나노텍(주),2023,사업장,전기전자,29938.0,552.0,(주)한국경영인증원,
650,산업통상자원부,미원상사(주),2023,사업장,석유화학,23749.0,439.0,대일이엔씨기술(주),
651,산업통상자원부,미원상사(주),2023,사업장,석유화학,23749.0,439.0,대일이엔씨기술(주),
652,환경부,미원스페셜티케미칼(주),2023,사업장,기초 화학물질 제조업,67364.0,1269.0,(주)한국경영인증원,
653,환경부,밀양시,2023,사업장,폐기물,17158.0,71.0,㈜한국품질보증원,
654,환경부,밀양시,2023,사업장,폐기물,17158.0,71.0,㈜한국품질보증원,
655,환경부,바스프퍼포먼스폴리아마이드코리아 주식회사,2023,사업장,기초 화학물질 제조업,70403.0,1589.0,한국표준협회,
656,환경부,백광산업 주식회사,2023,업체,기초 화학물질 제조업,199788.0,3977.0,한국표준협회,
657,환경부,버슘머트리얼즈피엠코리아,2023,사업장,기초 화학물질 제조업,19870.0,414.0,로이드인증원㈜,
658,국토교통부,범일운수,2023,사업장,교통(여객),16345.0,308.0,(주)한국경영인증원,
659,국토교통부,범일운수,2023,사업장,교통(여객),16345.0,308.0,(주)한국경영인증원,
660,환경부,베올리아워터코리아대산(주),2023,사업장,수도업,88739.0,1852.0,(주)한국경영인증원,
661,산업통상자원부,베페사징크코리아(주),2023,사업장,비철금속,112462.0,154.0,(재)한국화학융합시험연구원,
662,산업통상자원부,베페사징크코리아(주),2023,업체,비철금속,112462.0,154.0,(재)한국화학융합시험연구원,
663,환경부,보령시,2023,사업장,폐기물 처리업,52924.0,298.0,(재)한국품질재단,
